"stock.s_1","stock.s_2","stock.s_3","stock.s_4","stock.s_5","stock.s_6","stock.s_7","stock.s_8","stock_g.sg_1","stock_g.sg_2","stock_g.sg_3","stock_g.sg_4","stock_g.sg_5","stock_g.sg_6","stock_g.sg_7","stock_g.sg_8","harvest.s_1","harvest.s_2","harvest.s_3","harvest.s_4","harvest.s_5","harvest.s_6","harvest.s_7","harvest.s_8","effort.t_1","effort.t_2","profit_per_t.t_1","profit_per_t.t_2","rev_per_sp.s_1","rev_per_sp.s_2","rev_per_sp.s_3","rev_per_sp.s_4","rev_per_sp.s_5","rev_per_sp.s_6","rev_per_sp.s_7","rev_per_sp.s_8"
0,52.9492863216581,40.2185130667722,37.6880849926898,92.3983958691155,0,0,0,0,71.110279574544,54.5691097919672,51.2601954568617,121.581616306424,0,0,0,0,18.1609932528858,14.350596725195,13.5721104641719,29.1832204373086,0,0,0,349.267151922498,0,243625.819672184,0,0,58868.2232680257,46516.9564398103,43993.5205028625,94596.3866134077,0,0,0
0,50.759218525993,37.0821740455229,34.4339437759519,95.8363819993608,0,0,0,0,67.2614625226104,49.6167285582537,46.1798617574795,124.633387199117,0,0,0,0,16.5022439966173,12.5345545127309,11.7459179815276,28.7970051997565,0,0,0,335.812618829848,0,225204.417311892,0,0,53491.4456764055,40630.3192422269,38073.9815601557,93344.4834519334,0,0,0
0,49.0631875983867,34.4877155263506,31.7360934054539,99.8704725119239,0,0,0,0,64.5184728776364,45.778582393319,42.2206209415596,129.050957691631,0,0,0,0,15.4552852792497,11.2908668669684,10.4845275361057,29.1804851797074,0,0,0,328.0773262502,0,214941.38667271,0,0,50097.7656794916,36598.9493173031,33985.2286304418,94587.5203717233,0,0,0
0,47.6554013076821,32.2409279319044,29.4019812026706,104.217451993804,0,0,0,0,62.3919331507478,42.5995968836414,38.9341778237347,134.214369650299,0,0,0,0,14.7365318430657,10.358668951737,9.53219662106414,29.9969176564952,0,0,0,323.633630067277,0,209153.819390979,0,0,47767.9516012217,33577.2624392955,30898.2813390098,97233.9576415191,0,0,0
0,46.42079455608,30.233766604155,27.3241400085775,108.69023320694,0,0,0,0,60.6252690769066,39.8437043398533,36.0878830764139,139.753955279359,0,0,0,0,14.2044745208267,9.6099377356984,8.76374306783636,31.0637220724197,0,0,0,321.164222575928,0,205971.751503025,0,0,46043.3064344724,31150.2764380481,28407.3660728344,100691.966780246,0,0,0
0,45.293183370619,28.4035241091927,25.4396869282353,113.159119237518,0,0,0,0,59.0747860169625,37.3794531475762,33.5517936651492,145.427537301471,0,0,0,0,13.7816026463434,8.97592903838347,8.11210673691386,32.2684180639526,0,0,0,319.890448358413,0,204339.907453535,0,0,44672.5820707655,29095.1594613665,26295.1097394862,104596.946630275,0,0,0
0,44.2345161286538,26.7127806700516,23.710488055491,117.533347534958,0,0,0,0,57.6577377781923,35.1305329977235,31.2498688390921,151.069518458574,0,0,0,0,13.4232216495384,8.41775232767199,7.53938078360116,33.5361709236158,0,0,0,319.32875972788,0,203622.384818964,0,0,43510.9026272922,27285.8492121072,24438.6386301405,108706.323109152,0,0,0
0,43.2234907781619,25.1386455819703,22.1125692663266,121.750782604683,0,0,0,0,56.3265170236098,33.051431723692,29.1360245784607,156.566186326672,0,0,0,0,13.1030262454479,7.91278614172174,7.02345531213414,34.8154037219888,0,0,0,319.171752477025,0,203422.043406033,0,0,42473.0004445797,25649.0190143646,22766.2842924087,112852.911407157,0,0,0
0,42.2488523186072,23.6666436663191,20.6301438469369,125.771132410222,0,0,0,0,55.054468446552,31.1143495203268,27.1813285969256,161.841652334544,0,0,0,0,12.8056161279448,7.44770585400776,6.55118474998862,36.070519924322,0,0,0,319.223429548722,0,203487.972516147,0,0,41508.955969944,24141.477558153,21235.4358135745,116921.326604024,0,0,0
0,41.3052726163971,22.2871318579003,19.2521445511695,129.570857143019,0,0,0,0,53.8275211340806,29.3017506535589,25.3667671747319,166.848494048144,0,0,0,0,12.5222485176835,7.01461879565863,6.11462262356243,37.2776369051246,0,0,0,319.36073632197,0,203663.199071899,0,0,40590.429790483,22737.6410338848,19820.3349779009,120834.154005953,0,0,0
0,40.3907711785372,20.9931806309909,17.9701948094967,133.139062065925,0,0,0,0,52.6390370404958,27.6019910565085,23.6790394663402,171.560750284478,0,0,0,0,12.2482658619586,6.60881042551758,5.70884465684348,38.4216882185534,0,0,0,319.509098624544,0,203852.619109112,0,0,39702.3246123031,21422.2274215979,18505.0199172414,124542.556256594,0,0,0
0,39.5051061176417,19.7793350917296,16.7774350318894,136.474115610847,0,0,0,0,51.4865814841164,26.0067298468916,22.1080944909281,175.968345255715,0,0,0,0,11.9814753664748,6.22739475516206,5.33065945903872,39.4942296448672,0,0,0,319.62612692343,0,204002.095897221,0,0,38837.5325695311,20185.8818909456,17279.1458501666,128019.161713502,0,0,0
0,38.6487933934597,18.6409118224821,15.667862836686,139.580894407954,0,0,0,0,50.3699054611115,24.5094140495973,20.6457053371192,180.072581701361,0,0,0,0,11.7211120676518,5.86850222711515,4.97784250043325,40.4916872934071,0,0,0,319.690480131384,0,204084.315693139,0,0,37993.5740595264,19022.5443368757,16135.5020415532,131252.385735315,0,0,0
0,37.822535286404,17.5736202545802,14.6359798219697,142.468596790012,0,0,0,0,49.2897138138834,23.1044181143544,19.2846677761644,183.882542599563,0,0,0,0,11.4671785274794,5.53079785977423,4.64868795419474,41.4139458095506,0,0,0,319.694196356262,0,204089.064171397,0,0,37170.4573868888,17927.8874633012,15068.5591134963,134241.854404067,0,0,0
0,37.026912184163,16.5733761819373,13.6766166811866,145.149063530986,0,0,0,0,48.2469460291797,21.7865807580658,18.0183718732695,187.412292733672,0,0,0,0,11.2200338450167,5.21320457612842,4.34175519208284,42.263229202686,0,0,0,319.637443527643,0,204016.553166246,0,0,36369.3465586356,16898.4199628319,14073.6473200346,136994.776768272,0,0,0
0,36.2622391907712,15.6362244480615,12.7848576394861,147.635533882044,0,0,0,0,47.2423874133354,20.5509774288359,16.8405908746991,190.678772918819,0,0,0,0,10.9801482225642,4.91475298077439,4.055733235213,43.0432390367752,0,0,0,319.524986331399,0,203872.90879383,0,0,35591.765719048,15930.9995742358,13146.5171690504,139523.151317827,0,0,0
0,35.5285215099855,14.7583196631879,11.9560164180138,149.941759304264,0,0,0,0,46.2764874515912,19.392826841273,15.7453911930951,193.700272990833,0,0,0,0,10.7479659416057,4.6345071780851,3.78937477508134,43.7585136865687,0,0,0,319.363869438012,0,203667.198335401,0,0,34839.1549909884,15022.5926246313,12283.125553734,141841.689035485,0,0,0
0,34.8254652012019,13.9359343832268,11.1856357854875,152.08139915404,0,0,0,0,45.3493026060723,18.3074688547877,14.7271052147114,196.495369340635,0,0,0,0,10.5238374048704,4.37153447156082,3.54146942922394,44.4139701865949,0,0,0,319.161952135404,0,203409.541429628,0,0,34112.6501926248,14170.1758109965,11479.5490617406,143966.328316402,0,0,0
0,34.1525156576135,13.1654773137705,10.469495184688,154.067630229274,0,0,0,0,44.4605090823052,17.2903761244339,13.7803327991076,199.082220944452,0,0,0,0,10.3079934246917,4.12489881066339,3.31083761441962,45.0145907151773,0,0,0,318.927027143211,0,203109.970257669,0,0,33412.9994940484,13370.714958311,10731.9641153912,145913.218717062,0,0,0
0,33.5089069143051,12.4435122745815,9.80361849000474,155.912912807525,0,0,0,0,43.6094507926954,16.3371780478683,12.8999524923863,201.478131925534,0,0,0,0,10.1005438783903,3.8936657732868,3.09633400238154,45.5652191180091,0,0,0,318.66633003469,0,202777.793465521,0,0,32740.5590587447,12621.1811700605,10036.6581731763,147698.061393575,0,0,0
0,32.8937120463404,11.7667735663072,9.18427838284693,157.628867277593,0,0,0,0,42.795201222974,15.4436855712607,12.0811327212732,203.699305284094,0,0,0,0,9.9014891766336,3.67691200495346,2.89685433842628,46.0704380065015,0,0,0,318.386301680403,0,202421.287893768,0,0,32095.3302178771,11918.58142506,9390.05183223275,149335.710720279,0,0,0
